"RN";"НАИМЕНОВАНИЕ";"ОСТАТОК";"РЕЗЕРВ";"ЗАКАЗ";"ЦЕНА РУБ";"РАСПР";"ПРОИСХ";"СЕЗОН";"МАРКА";"МОДЕЛЬ";"ДИАМ";"ШИР";"ПРОФ";"ШИП";"СКОР";"КОД ПРОИЗВ";"РРЦ"
31379056001;"Амтел Планет  NV-114  Амт  185/65/14  H";0;5;;1635;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет  NV-114";"14";"185";"65";"_";"H";"2222700";1799
31153875001;"Амтел Планет  NV-115  Амт  195/65/15  H";0;32;;1931;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет  NV-115";"15";"195";"65";"_";"H";"2222800";2124
65272864001;"Амтел Планет DC  К-288  Амт  185/70/14  H";0;40;;1663;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  К-288";"14";"185";"70";"_";"H";"2224000";1829
65272971001;"Амтел Планет DC  К-289  Амт  185/65/15  H";0;40;;1755;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  К-289";"15";"185";"65";"_";"H";"2224100";1931
85568706108;"Амтел Планет DC  К-295  Амт  175/70/14  T";0;14;;1534;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  К-295";"14";"175";"70";"_";"T";"2224200";1687
33000270001;"Амтел Планет DC  105В  Амт  175/70/13  H";0;40;;1278;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  105В";"13";"175";"70";"_";"H";"2224700";1406
33000404001;"Амтел Планет DC  106В  Амт  175/65/14  H";0;1;;1358;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  106В";"14";"175";"65";"_";"H";"2224500";1494
33000378001;"Амтел Планет DC  107В  Амт  185/65/14  H";0;29;;1588;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  107В";"14";"185";"65";"_";"H";"2224600";1747
33000449001;"Амтел Планет DC  108В  Амт  195/65/15  H";0;40;;1875;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  108В";"15";"195";"65";"_";"H";"2224300";2063
35316098001;"Амтел Планет DC  111В  Амт  185/60/14  H";40;40;;1593;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет DC  111В";"14";"185";"60";"_";"H";"2224400";1752
59490739001;"Амтел Планет FТ-501  К-260  Амт  205/55/16  V";40;20;;2432;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет FТ-501  К-260";"16";"205";"55";"_";"V";"2226900";2675
85568813231;"Амтел Планет FТ-501  К-321  Амт  225/55/16  V";4;0;;3549;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет FТ-501  К-321";"16";"225";"55";"_";"V";"2227300";3904
31096869001;"Амтел Планет Т-301  К-255  Амт  185/65/15  H";0;5;;1758;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-255";"15";"185";"65";"_";"H";"2225100";1934
59490407001;"Амтел Планет Т-301  К-257  Амт  185/60/15  H";0;12;;1729;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-257";"15";"185";"60";"_";"H";"2225200";1902
66758633001;"Амтел Планет Т-301  К-278  Амт  195/60/14  H";40;0;;1844;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-278";"14";"195";"60";"_";"H";"2226600";2028
66758610001;"Амтел Планет Т-301  К-280  Амт  205/60/15  H";3;12;;2170;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-280";"15";"205";"60";"_";"H";"2226800";2387
85568408607;"Амтел Планет Т-301  К-311  Амт  205/65/15  H";40;0;;2188;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-311";"15";"205";"65";"_";"H";"2226500";2407
85568754582;"Амтел Планет Т-301  К-313  Амт  195/50/15  H";0;3;;2068;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-313";"15";"195";"50";"_";"H";"2226200";2275
74379361001;"Амтел Планет Т-301  К-314  Амт  185/65/14";0;2;;1701;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-314";"14";"185";"65";"_";"@скорость рез.";"2226000";1871
85568409118;"Амтел Планет Т-301  К-319  Амт  165/70/13  T";1;40;;1537;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет Т-301  К-319";"13";"165";"70";"_";"T";"2225400";1691
31100501001;"Амтел Планет 2Р  К-236  Амт  195/60/15  H";0;9;;2174;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 2Р  К-236";"15";"195";"60";"_";"H";"2223500";2391
32274455001;"Амтел Планет 2Р  К-248  Амт  205/65/15  H";0;2;;2125;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 2Р  К-248";"15";"205";"65";"_";"H";"2223300";2338
29516057001;"Амтел Планет 2Р  К-250  Амт  175/70/13  H";0;40;;1329;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 2Р  К-250";"13";"175";"70";"_";"H";"2223900";1462
31095542001;"Амтел Планет 2Р  К-251  Амт  185/60/14  H";40;40;;1657;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 2Р  К-251";"14";"185";"60";"_";"H";"2223700";1823
85607835161;"Амтел Планет 3  К-357  Амт  175/65/14  T";0;15;;1455;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 3  К-357";"14";"175";"65";"_";"T";"2228100";1601
85607834813;"Амтел Планет 3  К-360  Амт  155/70/13  T";0;3;;1368;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 3  К-360";"13";"155";"70";"_";"T";"2227700";1505
85607835087;"Амтел Планет 3  К-361  Амт  165/70/13  T";0;2;;1537;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 3  К-361";"13";"165";"70";"_";"T";"2227800";1691
85607835394;"Амтел Планет 3  К-362  Амт  175/70/14  T";0;4;;1639;"Нет";"Отечка";"Летняя";"Амт";"Амтел Планет 3  К-362";"14";"175";"70";"_";"T";"2228200";1803
85616281508;"Барум  165/70/13  Q 79 NORPOLARIS  Ш. AD";0;1;;300;"Нет";"Импорт";"Зимняя";"Барум";"NORPOLARIS";"13";"165";"70";"Ш.";"Q";"1541252";
86588133906;"Бриджстоун  165/70/13  T 79 B 250";13;4;;1937;"Нет";"Импорт";"Летняя";"Бриджстоун";"B 250";"13";"165";"70";"_";"T";"PSR0ND3503";
86181206476;"Бриджстоун  175/65/14  H 82 EP150";18;40;;2226;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"14";"175";"65";"_";"H";"PSR0N28903";
85751256819;"Бриджстоун  175/65/14  S 82 REVO-GZ";2;0;;2434;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"14";"175";"65";"_";"S";"PXR0386503";2671
86053732739;"Бриджстоун  175/65/14  S 82 VRX";40;2;;2499;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"14";"175";"65";"_";"S";"PXR0029203";2743
85829452257;"Бриджстоун  175/65/14  T 82 IC7000  Ш.";0;24;;2159;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"14";"175";"65";"Ш.";"T";"PXR0Q009S3";2370
86053713850;"Бриджстоун  175/65/14  T 82 SPIKE-01  Ш.";40;1;;2767;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"14";"175";"65";"Ш.";"T";"PXR00206S3";3037
86569914011;"Бриджстоун  175/65/15  H 84 EP200";0;6;;2484;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP200";"15";"175";"65";"_";"H";"PSR0L17503";
85755140246;"Бриджстоун  175/65/15  S 84 B 250";0;4;;2647;"Нет";"Импорт";"Летняя";"Бриджстоун";"B 250";"15";"175";"65";"_";"S";"PSR0NB0803";
85751256089;"Бриджстоун  175/70/13  S 82 REVO-GZ";1;0;;2235;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"13";"175";"70";"_";"S";"PXR0378803";2427
86096202877;"Бриджстоун  175/70/13  S 82 VRX";40;4;;2361;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"13";"175";"70";"_";"S";"PXR0029403";2564
85829452139;"Бриджстоун  175/70/13  T 82 IC7000  Ш.";29;3;;2377;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"13";"175";"70";"Ш.";"T";"PXR0Q014S3";2581
86053700467;"Бриджстоун  175/70/13  T 82 SPIKE-01  Ш.";40;0;;2588;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"13";"175";"70";"Ш.";"T";"PXR00202S3";2810
86188097955;"Бриджстоун  175/70/14  H 84 EP150";0;40;;2417;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"14";"175";"70";"_";"H";"PSR0L23103";
86569903046;"Бриджстоун  175/70/14  H 84 MY02";0;40;;2354;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"14";"175";"70";"_";"H";"PSR0L15003";
86053733132;"Бриджстоун  175/70/14  S 84 VRX";2;0;;2401;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"14";"175";"70";"_";"S";"PXR0030203";2681
86053715136;"Бриджстоун  175/70/14  T 84 SPIKE-01  Ш.";30;0;;2540;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"14";"175";"70";"Ш.";"T";"PXR00239S3";2788
86112451105;"Бриджстоун  185/55/15  S 82 VRX";40;0;;4015;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"15";"185";"55";"_";"S";"PXR0031803";4406
86053720436;"Бриджстоун  185/55/15  T 82 SPIKE-01  Ш.";7;2;;4118;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"15";"185";"55";"Ш.";"T";"PXR00210S3";4520
86013046853;"Бриджстоун  185/55/15  V 82 MY02";1;0;;3347;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"15";"185";"55";"_";"V";"PSR0Д14103";
85751298128;"Бриджстоун  185/55/16  S 83 REVO-GZ";6;0;;3498;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"16";"185";"55";"_";"S";"PXR0017803";3839
86112488881;"Бриджстоун  185/55/16  S 83 VRX";8;0;;4044;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"16";"185";"55";"_";"S";"PXR0030803";4438
86105209317;"Бриджстоун  185/55/16  T 83 SPIKE-01  Ш.";19;0;;4000;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"16";"185";"55";"Ш.";"T";"PXR00201S3";4391
86185037932;"Бриджстоун  185/55/16  V 83 EP200";0;4;;3360;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP200";"16";"185";"55";"_";"V";"PSR0L17603";
86181957855;"Бриджстоун  185/60/14  H 82 EP150";12;40;;2248;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"14";"185";"60";"_";"H";"PSR0L23203";
86012564113;"Бриджстоун  185/60/14  H 82 MY02";40;40;;2189;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"14";"185";"60";"_";"H";"PSR0L13603";
85751271628;"Бриджстоун  185/60/14  S 82 REVO-GZ";3;0;;2684;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"14";"185";"60";"_";"S";"PXR0386403";2946
86053733607;"Бриджстоун  185/60/14  S 82 VRX";30;1;;3094;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"14";"185";"60";"_";"S";"PXR0031003";3395
85829452515;"Бриджстоун  185/60/14  T 82 IC7000  Ш.";2;0;;2774;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"14";"185";"60";"Ш.";"T";"PXR0Q012S3";3044
86053716604;"Бриджстоун  185/60/14  T 82 SPIKE-01  Ш.";12;0;;2885;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"14";"185";"60";"Ш.";"T";"PXR00242S3";3162
86185789360;"Бриджстоун  185/60/15  H 84 EP150";0;40;;2594;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"15";"185";"60";"_";"H";"PSR0N38003";
85751272151;"Бриджстоун  185/60/15  S 84 REVO-GZ";1;4;;2881;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"15";"185";"60";"_";"S";"PXR0452503";3162
86137611653;"Бриджстоун  185/60/15  S 84 VRX";3;0;;3442;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"15";"185";"60";"_";"S";"PXR0032603";3777
86053721635;"Бриджстоун  185/60/15  T 84 SPIKE-01  Ш.";40;7;;3587;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"15";"185";"60";"Ш.";"T";"PXR00263S3";3938
86185039613;"Бриджстоун  185/60/15  V 84 EP200";0;27;;2672;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP200";"15";"185";"60";"_";"V";"PSR0L18803";
86181209477;"Бриджстоун  185/65/14  H 86 EP150";0;40;;2486;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"14";"185";"65";"_";"H";"PSR0L57703";
85751271807;"Бриджстоун  185/65/14  S 86 REVO-GZ";2;0;;2568;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"14";"185";"65";"_";"S";"PXR0386603";2818
86053733932;"Бриджстоун  185/65/14  S 86 VRX";1;0;;2750;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"14";"185";"65";"_";"S";"PXR0034503";3018
85829452643;"Бриджстоун  185/65/14  T 86 IC7000  Ш.";1;0;;2386;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"14";"185";"65";"Ш.";"T";"PXR0Q010S3";2618
86053718098;"Бриджстоун  185/65/14  T 86 SPIKE-01  Ш.";28;0;;3033;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"14";"185";"65";"Ш.";"T";"PXR00231S3";3329
86181265023;"Бриджстоун  185/65/15  H 88 EP150";0;40;;2615;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"15";"185";"65";"_";"H";"PSR0N29703";
86012566228;"Бриджстоун  185/65/15  H 88 T001";0;40;;2826;"Нет";"Импорт";"Летняя";"Бриджстоун";"T001";"15";"185";"65";"_";"H";"PSR1253503";
85751272297;"Бриджстоун  185/65/15  S 88 REVO-GZ";0;4;;2810;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"15";"185";"65";"_";"S";"PXR0452803";3083
85751199170;"Бриджстоун  185/65/15  T 88 IC7000  Ш.";2;2;;2714;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"15";"185";"65";"Ш.";"T";"PXR03982S3";2978
85722984754;"Бриджстоун  185/70/14  H 88 B 250";2;1;;2478;"Нет";"Импорт";"Летняя";"Бриджстоун";"B 250";"14";"185";"70";"_";"H";"PSR0NB1503";
86181265707;"Бриджстоун  185/70/14  H 88 EP150";0;40;;2885;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"14";"185";"70";"_";"H";"PSR0LA2303";
86569905785;"Бриджстоун  185/70/14  H 88 MY02";0;12;;2726;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"14";"185";"70";"_";"H";"PSR0N30903";
85751271940;"Бриджстоун  185/70/14  S 88 REVO-GZ";40;0;;2684;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"14";"185";"70";"_";"S";"PXR0386303";2946
86053734202;"Бриджстоун  185/70/14  S 88 VRX";17;0;;2975;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"14";"185";"70";"_";"S";"PXR0032003";3264
85829452767;"Бриджстоун  185/70/14  T 88 IC7000  Ш.";40;3;;2475;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"14";"185";"70";"Ш.";"T";"PXR0Q011S3";2717
86053719285;"Бриджстоун  185/70/14  T 88 SPIKE-01  Ш.";2;0;;2885;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"14";"185";"70";"Ш.";"T";"PXR00234S3";3167
86136447519;"Бриджстоун  195/50/15  S 82 VRX";9;0;;3844;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"15";"195";"50";"_";"S";"PXR0033003";4218
86128709833;"Бриджстоун  195/50/15  T 82 SPIKE-01  Ш.";21;0;;4637;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"15";"195";"50";"Ш.";"T";"PXR00214S3";5090
86013047231;"Бриджстоун  195/50/15  V 82 MY02";0;18;;2780;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"15";"195";"50";"_";"V";"PSR0N31803";
86017945819;"Бриджстоун  195/50/15  V 82 T001";40;25;;3082;"Нет";"Импорт";"Летняя";"Бриджстоун";"T001";"15";"195";"50";"_";"V";"PSR1253603";
85890115371;"Бриджстоун  195/50/15  W 82 RE-002";0;2;;3056;"Нет";"Импорт";"Летняя";"Бриджстоун";"RE-002";"15";"195";"50";"_";"W";"PSR1358103";
86222716306;"Бриджстоун  195/50/16  S 84 VRX";2;0;;5148;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"16";"195";"50";"_";"S";"PXR0056803";5650
86053734709;"Бриджстоун  195/55/15  S 85 VRX";11;0;;4115;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"15";"195";"55";"_";"S";"PXR0035703";4516
85751199623;"Бриджстоун  195/55/15  T 85 IC7000  Ш.";14;7;;3315;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"15";"195";"55";"Ш.";"T";"PXR03979S3";3638
86053723604;"Бриджстоун  195/55/15  T 85 SPIKE-01  Ш.";24;0;;4155;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"15";"195";"55";"Ш.";"T";"PXR00243S3";4561
86017856521;"Бриджстоун  195/55/15  V 85 MY02";16;10;;3704;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"15";"195";"55";"_";"V";"PSR0L13103";
85890115498;"Бриджстоун  195/55/15  W 85 RE-002";4;7;;3863;"Нет";"Импорт";"Летняя";"Бриджстоун";"RE-002";"15";"195";"55";"_";"W";"PSR0L75103";
86570020034;"Бриджстоун  195/55/15  W 85 RE-003";0;4;;4127;"Нет";"Импорт";"Летняя";"Бриджстоун";"RE-003";"15";"195";"55";"_";"W";"PSR0LX5903";
86053736066;"Бриджстоун  195/55/16  S 87 VRX";5;0;;4754;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"16";"195";"55";"_";"S";"PXR0035903";5217
86053725831;"Бриджстоун  195/55/16  T 87 SPIKE-01  Ш.";14;0;;4814;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"16";"195";"55";"Ш.";"T";"PXR00258S3";5285
85795648583;"Бриджстоун  195/55/16  V 87 ER300 Run  Flat";0;2;;6034;"Нет";"Импорт";"Летняя";"Бриджстоун";"ER300 Run  Flat";"16";"195";"55";"_";"V";"PSR0159503";
86178563474;"Бриджстоун  195/55/16  V 87 T001";0;2;;4596;"Нет";"Импорт";"Летняя";"Бриджстоун";"T001";"16";"195";"55";"_";"V";"PSR1358703";
86191552759;"Бриджстоун  195/60/15  H 88 EP150";36;40;;3028;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"15";"195";"60";"_";"H";"PSR0L23403";
86570009951;"Бриджстоун  195/60/15  H 88 RE-002";0;8;;3629;"Нет";"Импорт";"Летняя";"Бриджстоун";"RE-002";"15";"195";"60";"_";"H";"PSR0NC9603";
85751272784;"Бриджстоун  195/60/15  S 88 REVO-GZ";40;0;;3042;"Нет";"Импорт";"Зимняя";"Бриджстоун";"REVO-GZ";"15";"195";"60";"_";"S";"PXR0452603";3338
86053735006;"Бриджстоун  195/60/15  S 88 VRX";31;2;;3266;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"15";"195";"60";"_";"S";"PXR0032803";3585
85751199771;"Бриджстоун  195/60/15  T 88 IC7000  Ш.";0;1;;2833;"Нет";"Импорт";"Зимняя";"Бриджстоун";"IC7000";"15";"195";"60";"Ш.";"T";"PXR03981S3";3109
86053724195;"Бриджстоун  195/60/15  T 88 SPIKE-01  Ш.";2;0;;2947;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"15";"195";"60";"Ш.";"T";"PXR00225S3";3230
86012567912;"Бриджстоун  195/60/15  V 88 MY02";4;40;;3131;"Нет";"Импорт";"Летняя";"Бриджстоун";"MY02";"15";"195";"60";"_";"V";"PSR0L12403";
86570018907;"Бриджстоун  195/60/15  V 88 RE-003";0;4;;3573;"Нет";"Импорт";"Летняя";"Бриджстоун";"RE-003";"15";"195";"60";"_";"V";"PSR0ND8403";
86012566958;"Бриджстоун  195/60/15  V 88 T001";0;40;;3330;"Нет";"Импорт";"Летняя";"Бриджстоун";"T001";"15";"195";"60";"_";"V";"PSR1292103";
86222717032;"Бриджстоун  195/60/16  S 89 VRX";15;0;;4885;"Нет";"Импорт";"Зимняя";"Бриджстоун";"VRX";"16";"195";"60";"_";"S";"PXR0060203";5361
86191557748;"Бриджстоун  195/65/15  H 91 EP150";0;40;;2891;"Нет";"Импорт";"Летняя";"Бриджстоун";"EP150";"15";"195";"65";"_";"H";"PSR0N28503";
